target,ids,date,flag,user,text,theme,sentiment
4,2013240737,Tue Jun 02 22:13:06 PDT 2009,NO_QUERY,pamrosep348,sooooooooooo tired  and the belly's still in pain   ale is going healthy again  since TODAY! yay!  ,Health,Positive
4,2013240997,Tue Jun 02 22:13:08 PDT 2009,NO_QUERY,Miss_Disaster94,off to school ): Maya is coming home today  can't wait &lt;3,Education,Positive
4,2013258302,Tue Jun 02 22:15:25 PDT 2009,NO_QUERY,simmylopez,I cancelled my shopping-for-school-supplies-day because it`s raining and cold and I wanna wear shorts. HAHA. Playing wii with Vieo now. ,Education,Positive
4,2013258425,Tue Jun 02 22:15:26 PDT 2009,NO_QUERY,yaseminx3,@x3Ashley its 7:15 am here  im getting ready for school ;P,Education,Positive
4,2013285543,Tue Jun 02 22:19:03 PDT 2009,NO_QUERY,hazelbird,"@Styla73 I'll email you what I have (phrases/sentences) in a bit, and you can use it or abuse it or chuck it. I won't be offended ",Abuse,Positive
4,2013286278,Tue Jun 02 22:19:09 PDT 2009,NO_QUERY,skadamo,Just got an email from abuse@bluehost.com :-/ Must trim my 300K files to 50K. That's fine but how did they let me get that far? Fun. ,Abuse,Positive
4,2013331019,Tue Jun 02 22:25:21 PDT 2009,NO_QUERY,aimizubouken,@abdullatef Hmm..a very healthy choice..jambu is one of Malaysia favorite food ,Health,Positive
4,2013332345,Tue Jun 02 22:25:32 PDT 2009,NO_QUERY,susanjrodgers,"Getting back into routine with homeschooling after a full, crazy schedule for 2 weeks. I think... Maybe we'll go back to bed for now...  ",Education,Positive
4,2013342169,Tue Jun 02 22:26:56 PDT 2009,NO_QUERY,LeahChantelle,Laying in bed listening to old school Madonna... the good stuff. ,Education,Positive
4,2013359520,Tue Jun 02 22:29:24 PDT 2009,NO_QUERY,Rosy_Posy,Interesting debate going on over co-sleeping http://tiny.cc/xVMfy I co-slept w/all 3 of my children 2 avoid sleepless nights &amp; it worked ,General Child Topic,Positive
4,2013359900,Tue Jun 02 22:29:28 PDT 2009,NO_QUERY,FrsrValleyPulse,"@lovelangley Oh it's soooo good!  Terribly unhealthy bedtime snack, but I couldn't help myself ",Health,Positive
4,2013389113,Tue Jun 02 22:33:29 PDT 2009,NO_QUERY,spcghst440,@mcgburson Classes? Case of mistaken identity? I haven't been in school in forever... ,Education,Positive
4,2013389235,Tue Jun 02 22:33:30 PDT 2009,NO_QUERY,LuvnPeas_K1mb0,A bright and sunny early morning.  Cat asleep beside me.  Peace about to be shattered by children ,General Child Topic,Positive
4,2013401177,Tue Jun 02 22:35:13 PDT 2009,NO_QUERY,queenamyy,"Calculus project, CHECKK. ISEARCH, CHECKK. Shoe project, CHECKK. APUSH project, CHECKK. FUCK SCHOOL! I'm done ",Education,Positive
4,2013414560,Tue Jun 02 22:37:06 PDT 2009,NO_QUERY,JessicaCargill,"Austinites, check out the lightening show! We scooted to the nearby school where we could get a sky view unobstructed by trees &amp; watched. ",Education,Positive
4,2013417711,Tue Jun 02 22:37:34 PDT 2009,NO_QUERY,LoLornaMarie,"@askdrdmt I'm in law school, gonna get a certificate in intellectual property ",Education,Positive
4,2013417900,Tue Jun 02 22:37:36 PDT 2009,NO_QUERY,bethstavert,Should not have gone to school today; my cold is even worse! But went to the mall at lunch &amp; got a nice feed of sushi! ,Education,Positive
4,2013445052,Tue Jun 02 22:41:33 PDT 2009,NO_QUERY,ThisIsRachel182,Last day of school tomorrow ,Education,Positive
4,2013457687,Tue Jun 02 22:43:23 PDT 2009,NO_QUERY,ellafareena,i'm packing for one last trip before school ,Education,Positive
4,2013458339,Tue Jun 02 22:43:29 PDT 2009,NO_QUERY,ekksteisi,has a summer job with my love @philgareau~ gunna be the best. this is like some Highschoolmusical shit. !! I loves it ,Education,Positive
4,2013470974,Tue Jun 02 22:45:22 PDT 2009,NO_QUERY,saraannethomas,@kthom09 hi baby sister!  good job finishing school   see you in a few days.  looooooove you.,Education,Positive
4,2013470998,Tue Jun 02 22:45:22 PDT 2009,NO_QUERY,vannabumm,TOMORROW IS THE LAST DAY OF SCHOOL! Sluffing mania! ,Education,Positive
4,2013481790,Tue Jun 02 22:46:58 PDT 2009,NO_QUERY,puff_and_stuff,This song would be so annoying if they weren't in school-girl outfits. Good thing they are! ,Education,Positive
4,2013482289,Tue Jun 02 22:47:02 PDT 2009,NO_QUERY,snsdwonderbang,"@WGyenny  unnie, i wish i didnt have school so i could go to NY to see you and the rest of   WG   http://pikchur.com/Ae5",Education,Positive
4,2013483539,Tue Jun 02 22:47:14 PDT 2009,NO_QUERY,JAYZELMARiE,yay we get pur year books tmrw. haha dayum tho iss thick as my txtbook.haha  / schools almost over ,Education,Positive
4,2013484790,Tue Jun 02 22:47:26 PDT 2009,NO_QUERY,KayshaElle,Doing some trigonometry homework right now  damn I should just go into virtual school because I taught this to myself and it's easy!,Education,Positive
4,2013486146,Tue Jun 02 22:47:38 PDT 2009,NO_QUERY,jonezing4pizza,rb@SwingingtoDJFox: &quot;Hellooo  Rb@finchbeak: &quot;hellos! 2 @SwingingtoDJFox @Mr_Brightside @ezmeralda @frustrate... â« http://blip.fm/~7jg1d,Child Rights,Positive
4,2013495503,Tue Jun 02 22:49:02 PDT 2009,NO_QUERY,racheltuckerr,I hate school right now! Only 6 and a half days left though ,Education,Positive
4,2013495861,Tue Jun 02 22:49:05 PDT 2009,NO_QUERY,KarenGade,Good morning! Going to school now. ,Education,Positive
4,2013496791,Tue Jun 02 22:49:14 PDT 2009,NO_QUERY,ChinkLightning,when school lets out...im going to start yelping again!  http://chinklightning.yelp.com/,Education,Positive
4,2013510521,Tue Jun 02 22:51:16 PDT 2009,NO_QUERY,emilyyyem,"@PaigeTJohnson hahaha well it's the last day of high school tomorrow, so she's really out of chances to talk about feelings anymore ",Education,Positive
4,2013522272,Tue Jun 02 22:53:04 PDT 2009,NO_QUERY,georgii_x,- Why am i up this early? I dont even have school or an exam :S ...... Oh well  ~ Any one wanna go out???? xxxxxxx,Education,Positive
4,2013578825,Tue Jun 02 23:01:31 PDT 2009,NO_QUERY,spankwalking,"@awwlehber: if it helps, I'll stop bothering you!  EDUCATION ARRIVES FIRST.  ",Education,Positive
4,2013589636,Tue Jun 02 23:03:07 PDT 2009,NO_QUERY,DirtyMaryy,;; Reading Thru My History Notes  and Waiting Fr My Hubb To Cme n Pick Me Up Fr School ! &gt;:[,Education,Positive
4,2013590629,Tue Jun 02 23:03:16 PDT 2009,NO_QUERY,AneOstratt,Off to school soon ! Finally done with all final tests and exams ,Education,Positive
4,2013590873,Tue Jun 02 23:03:18 PDT 2009,NO_QUERY,rabsxoxo,one more fucking day at school!!!!!!!!!!!!!!!! yes yes yes yes  SEN10R's get readyy!!!!!!!!!!!!!!!!,Education,Positive
4,2013616344,Tue Jun 02 23:07:10 PDT 2009,NO_QUERY,Karen_sl92,It's too early for me.. really. Fed's match starts when I get back from school  lucky me.,Education,Positive
4,2013629478,Tue Jun 02 23:09:16 PDT 2009,NO_QUERY,tophatdog,"@Health4UandPets Okay, you can make a calender with these ADORABLE kittens, it's like they KNOW they're being photographed ",Health,Positive
4,2013631903,Tue Jun 02 23:09:40 PDT 2009,NO_QUERY,MercuryWinter,"Heading off to school in boardshorts, t shirt and flip flops...gotta love this weather  Summer &lt;3",Education,Positive
4,2013632499,Tue Jun 02 23:09:45 PDT 2009,NO_QUERY,QueenKaylaSkye,"just woke up from my napp, ahah  hadd a long day at school !",Education,Positive
4,2013655559,Tue Jun 02 23:13:20 PDT 2009,NO_QUERY,BarbieXlove,"last full day of school tomorrow. sweet. as always chillin w/ vance, frances, roy and teddy tomorrow. and kurt  excited. peace-love danie.",Education,Positive
4,2013656859,Tue Jun 02 23:13:32 PDT 2009,NO_QUERY,LeaPinter,Ins school with Ladies ,Education,Positive
4,2013658749,Tue Jun 02 23:13:51 PDT 2009,NO_QUERY,BreeLuvsYou,"ugh im back from school i wish school was finished like forever, anyways party at my house this weekend were gonna piss of the neighbours ",Education,Positive
4,2013670358,Tue Jun 02 23:15:42 PDT 2009,NO_QUERY,cavorting,@SapphyNo1 can't beat a bit of assassination before school I see babe  lol... Get the tension out...,Education,Positive
4,2013683455,Tue Jun 02 23:17:46 PDT 2009,NO_QUERY,bekahpretzel,@bunz23q i know everyone must be so bored at school without me i left and i took the fun with me  whens melbourne?,Education,Positive
4,2013696058,Tue Jun 02 23:19:49 PDT 2009,NO_QUERY,09supernatural,"@redmms are u in college or still in high school? well hopefully i do good in my gov final ughhhhh, how r u?  c u later ",Education,Positive
4,2013707165,Tue Jun 02 23:21:32 PDT 2009,NO_QUERY,KayyyB,Going to be by the school around lunch-ish tomorrow if you want to find and/or stalk me. ,Education,Positive
4,2013708836,Tue Jun 02 23:21:49 PDT 2009,NO_QUERY,tifffanyyyn,ahhh time for school again. night ya'll! ,Education,Positive
4,2013718336,Tue Jun 02 23:23:21 PDT 2009,NO_QUERY,dientjetowon,@D_Child in that case you are a survivor... beterschap he ,General Child Topic,Positive
4,2013718812,Tue Jun 02 23:23:28 PDT 2009,NO_QUERY,SassyJay,@Barleycovebeach Finding you on Twitter has made my week!Barleycove equals total childhood nostalgia for me.I â¥ Mizen Head &amp; Cockle Beach ,General Child Topic,Positive
4,2013732970,Tue Jun 02 23:25:43 PDT 2009,NO_QUERY,LOVEandPEACE001,@_shannon1234 ;Planning on going after school sometime!  I hate spiders too! I usuallty get Elaine or my dad too kill them! Lol!!,Education,Positive
4,2013741891,Tue Jun 02 23:27:11 PDT 2009,NO_QUERY,PaulinePhoenix,"Did 3 consecutive gym-classes yesterday - Bodycombat, RPM &amp; Bodypump!  The Bodycombat reminded me of Taekwon-Do sessions from school days ",Education,Positive
4,2013742156,Tue Jun 02 23:27:14 PDT 2009,NO_QUERY,Ambeezy101,THIS is TANNER just got out the shower telling amber to get in were pulling a all nighterr babyyyy  on a school night 6-2-09,Education,Positive
4,2013742333,Tue Jun 02 23:27:16 PDT 2009,NO_QUERY,FallforJesus,Going back to Tucson on Friday  And then begins the crazy summer school and independent research schedule o_O,Education,Positive
4,2013742598,Tue Jun 02 23:27:19 PDT 2009,NO_QUERY,amygcg,i hav cycling trainin i hav to cycle to school aaaahhhh  wish me luck   i'll need it ,Education,Positive
4,2013743408,Tue Jun 02 23:27:27 PDT 2009,NO_QUERY,ilovetwilightxo,Right..............off to get ready now! I might be on late but if not i'll tweet after school ,Education,Positive
4,2013743961,Tue Jun 02 23:27:33 PDT 2009,NO_QUERY,AshtonHollins,is dying his air and getting a fake tan for school photos tomorrow ,Education,Positive
4,2013744429,Tue Jun 02 23:27:40 PDT 2009,NO_QUERY,PaulinePhoenix,"Did 3 consecutive gym-classes yesterday - Bodycombat, RPM &amp; Bodypump! The Bodycombat reminded me of Taekwon-Do sessions from school days ",Education,Positive
4,2013766985,Tue Jun 02 23:31:18 PDT 2009,NO_QUERY,juliaherres,"@deniseslattery Hey Denise, just saw your comment on the school sites. Mark Higgins is who I work with &amp; Berney is on the list! ",Education,Positive
4,2013768418,Tue Jun 02 23:31:32 PDT 2009,NO_QUERY,BainMercerGirl,@RamonAtQUEST that's healthy ,Health,Positive
4,2013781093,Tue Jun 02 23:33:35 PDT 2009,NO_QUERY,shellymallare,kruciaal element performance after afterschoolspecial's this saturday at artaroundadams ! ,Education,Positive
4,2013804591,Tue Jun 02 23:37:29 PDT 2009,NO_QUERY,tinrawr,"i just came from school. actually, this is our first day of class, and we'll be back on monday for the regular classes. ",Education,Positive
4,2013806991,Tue Jun 02 23:37:52 PDT 2009,NO_QUERY,drayke,@meccaunixrazah You're lucky it was something healthy!  ,Health,Positive
4,2013815399,Tue Jun 02 23:39:19 PDT 2009,NO_QUERY,mcflyangel07,what am i gonna do before school to much time  !,Education,Positive
4,2013817404,Tue Jun 02 23:39:40 PDT 2009,NO_QUERY,BisexualManiac,Getting ready for school. I hope I do well on my history test!  xxxx,Education,Positive
4,2013853065,Tue Jun 02 23:45:31 PDT 2009,NO_QUERY,dreabendrell,A week from tomorrow and I'll be done with school!!!!! ,Education,Positive
4,2013853379,Tue Jun 02 23:45:35 PDT 2009,NO_QUERY,geniiiiie,"summer is almost over, school days are just around the corner. woah! so bored. ",Education,Positive
4,2013853640,Tue Jun 02 23:45:37 PDT 2009,NO_QUERY,xXxMsMeanyxXx,Ahhh I fucking &lt;3 @311 totally reminds me of high school.  good night world!,Education,Positive
4,2013855341,Tue Jun 02 23:45:54 PDT 2009,NO_QUERY,ama_prepster35,"Morning off! Got to go back to school at 1.30 so, s'all gooood! hehe Meanwhile, still trying to find prom shoes!! ",Education,Positive
4,2013867346,Tue Jun 02 23:47:54 PDT 2009,NO_QUERY,xxsabina,No school today either. Very nice! ,Education,Positive
4,2013867538,Tue Jun 02 23:47:56 PDT 2009,NO_QUERY,taylormonet23,Just came from dinner withh montana. zay. scooter. twist . AND 3 OTHERS ahhah. Fun night  i didnt do mii school work... What do i dooo??:/,Education,Positive
4,2013877385,Tue Jun 02 23:49:37 PDT 2009,NO_QUERY,RazZirith,Played infamous way to long. cant wait to Re-buy FFVII so i can play it on the psp. Picked up my copy of advent children complete Today ,General Child Topic,Positive
4,2013877874,Tue Jun 02 23:49:42 PDT 2009,NO_QUERY,29denise,Fixing Ate`s Multiply Site.  5 Days `till School. AAAAAAAH ! :-&amp; ),Education,Positive
4,2013878446,Tue Jun 02 23:49:49 PDT 2009,NO_QUERY,piginthepoke,@ThisStarChild morning not you as well lol that sort of bothering I can live with. Will test the back in just a mo so will let you know ,General Child Topic,Positive
4,2013900747,Tue Jun 02 23:53:39 PDT 2009,NO_QUERY,DianaDizaster,is back didnt go to school    p.s dont tell my mum that im on the pc *wink*,Education,Positive
4,2013901796,Tue Jun 02 23:53:50 PDT 2009,NO_QUERY,ana16castillo,"@frizco   Not at all. When i used to go to school, i would go to bed at 2am and get up at 630am LOL",Education,Positive
4,2013902833,Tue Jun 02 23:54:01 PDT 2009,NO_QUERY,KatieeHowell,I've slept in!! Grrrr! Health exam at 9. Wish me luck ,Health,Positive
4,2013911706,Tue Jun 02 23:55:33 PDT 2009,NO_QUERY,pleasebemine,"Off to school, hope everyone has a good day ",Education,Positive
4,2013921969,Tue Jun 02 23:57:22 PDT 2009,NO_QUERY,amyleona,@Kse93Fasho! I might be at school for a bit tomorrow.  I'm watching Legally Blonde (the musical) and not doing Driver's Ed. ,Education,Positive
4,2013923727,Tue Jun 02 23:57:41 PDT 2009,NO_QUERY,xxsimonex,"@BisForBecca Senior Tie  Cant believe it, im guessin ur not going to school as ur not on twitter :-p Talk to u tonight  or on the bus.",Education,Positive
4,2013924483,Tue Jun 02 23:57:49 PDT 2009,NO_QUERY,courtneywallace,Good night children....*giggle*  http://bit.ly/Y8b7L   ,General Child Topic,Positive
4,2013933301,Tue Jun 02 23:59:24 PDT 2009,NO_QUERY,jason_2008,@jokalew health &amp; safety always get themselves involved don't they. Nowt wrong with a bit of caber tossing! ,Health,Positive
4,2013936174,Tue Jun 02 23:59:55 PDT 2009,NO_QUERY,CatherineeMoore,going to school and starting of with carears but thn got ict with @bbnugent ,Education,Positive
4,2013947529,Wed Jun 03 00:01:31 PDT 2009,NO_QUERY,xmusic328,@flutesp Happy Birthday!  and its finally...sure you should be graduating from High School? lol jk jk hope your bday is great,Education,Positive
4,2013950048,Wed Jun 03 00:01:55 PDT 2009,NO_QUERY,jessicannamaria,"Schoolwork, last for the semester hopefully. Crossing my fingers that the review meeting tomorrow goes weel! ",Education,Positive
4,2013950075,Wed Jun 03 00:01:55 PDT 2009,NO_QUERY,Eiozo,Ima on ma way to school now ,Education,Positive
4,2013971168,Wed Jun 03 00:05:20 PDT 2009,NO_QUERY,gornelly,"toast  ,i don't think i could be be more not arsed to go to school today.",Education,Positive
4,2013985736,Wed Jun 03 00:07:49 PDT 2009,NO_QUERY,klostrophobik,"@moonfrye Hell. That way everymorning, I can welcome hundred of children to hell. ",General Child Topic,Positive
4,2013986145,Wed Jun 03 00:07:53 PDT 2009,NO_QUERY,gooddaymason,is on my way to school ,Education,Positive
4,2013996930,Wed Jun 03 00:09:47 PDT 2009,NO_QUERY,Pr3ttySaddity,@jheneaiko this guy from my school got to intern for him and said he was as perfect as his hair lol ahhhh ,Education,Positive
4,2013997464,Wed Jun 03 00:09:53 PDT 2009,NO_QUERY,maliboobarbiee,"BTW, I graduated high school out there. Me &amp; Rockaway, NJ had a love/hate relationship. I LOVED my kids/job &amp; HATED everythin else ",Education,Positive
4,2013998108,Wed Jun 03 00:10:00 PDT 2009,NO_QUERY,cwatkins94,"@iFernando just about to take a look on the app store for it, Â£5.99, what a bargain! I'll buy it after school ",Education,Positive
4,2013999109,Wed Jun 03 00:10:08 PDT 2009,NO_QUERY,The_Puppet_Man,"is in school all day today but hay, going out for a curry tonight! ",Education,Positive
4,2013999506,Wed Jun 03 00:10:11 PDT 2009,NO_QUERY,luna_neko,"hollywood is remaking my childhood, and i dont completely mind, but i have one request..... live action JEM!!! that would be epic ",General Child Topic,Positive
4,2014012810,Wed Jun 03 00:12:24 PDT 2009,NO_QUERY,DuennaJonas,"off to school now , hopefully it'll be sunny like yesterday. i need a tan. ",Education,Positive
4,2014020953,Wed Jun 03 00:13:48 PDT 2009,NO_QUERY,VerboteneLiebex,@ class doing a school work! lol ,Education,Positive
4,2014021951,Wed Jun 03 00:13:58 PDT 2009,NO_QUERY,peaceshot,Suppressing the spiciness by eating chocolate  I'm so healthy,Health,Positive
4,2014021970,Wed Jun 03 00:13:58 PDT 2009,NO_QUERY,jhustwit,"@danavinson @Zungz Dana (college), Jonathan (high school): meet each other.  You're both video game / media / writer/actor peeps.  Enjoy ",Education,Positive
4,2014022960,Wed Jun 03 00:14:08 PDT 2009,NO_QUERY,JeNjEn2007,@Forbiddenchild9 @phantom_rose I did it ,General Child Topic,Positive
4,2014023707,Wed Jun 03 00:14:16 PDT 2009,NO_QUERY,_beckyisginger,off to boring school. but at least I have double art today  music first -.-then graphics (free period),Education,Positive
4,2014035555,Wed Jun 03 00:16:16 PDT 2009,NO_QUERY,mahendra_aum,Back from 'Parents Orientation Meeting' for our daughter's playgroup school. Quite an experience! Feeling disoriented. ,Education,Positive
4,2014047558,Wed Jun 03 00:18:25 PDT 2009,NO_QUERY,manhinli,Student up for a speech at a small assembly. &quot;My speech is about rejection...&quot; - school bell goes off. Everyone moves off. ,Education,Positive
4,2014058182,Wed Jun 03 00:20:16 PDT 2009,NO_QUERY,cwatkins94,"@iFernando haha, nice talking to you! I'm off to school, byee! ",Education,Positive
4,2014058584,Wed Jun 03 00:20:20 PDT 2009,NO_QUERY,ShawnIcey,jUS HAd A F00d FiGHT WiT MY CHiLDiSH ASS C0USiN! iN HER KiTCHEN ... hA! hA! STUPiD ,General Child Topic,Positive
4,2014079880,Wed Jun 03 00:24:00 PDT 2009,NO_QUERY,laura8289,going to see high school musical stage show tonight ,Education,Positive
4,2014080788,Wed Jun 03 00:24:10 PDT 2009,NO_QUERY,Denicepilze,"@school, sitting next to Dionne  it's boooooooooooooooooooooooooooooooooooooooooooooooooooooooooooring ",Education,Positive
4,2014081547,Wed Jun 03 00:24:17 PDT 2009,NO_QUERY,christywild,@Andrew_Hogsten yeah yeah hence why this dress will be packed when I go to my high school reunion in September ,Education,Positive
4,2014082088,Wed Jun 03 00:24:23 PDT 2009,NO_QUERY,Eyglo,@demonchild6 Mine too. It was hard not to idolize him in Iceland back then ,General Child Topic,Positive
4,2014116213,Wed Jun 03 00:30:28 PDT 2009,NO_QUERY,JackTownsend,at school and ready for my new classes ,Education,Positive
4,2014125855,Wed Jun 03 00:32:07 PDT 2009,NO_QUERY,swirlyarts,Packed up my Etsy order from yesterday  Calling at the post office after school. Hoping Tara will go for a wee before we go!,Education,Positive
4,2014135271,Wed Jun 03 00:33:52 PDT 2009,NO_QUERY,renee_love,hayley coming over tonite. shes a lil excited cause its a school nite lol. ily ,Education,Positive
4,2014136798,Wed Jun 03 00:34:08 PDT 2009,NO_QUERY,allaboutcricket,Taking my school kids to their cricket final today! I hope they do well! I also hope its sunny!  http://ff.im/-3wWhS,Education,Positive
4,2014138572,Wed Jun 03 00:34:26 PDT 2009,NO_QUERY,zazaty,http://twitpic.com/6iqhm - baked something for some. bringing to school tmr ,Education,Positive
4,2014138826,Wed Jun 03 00:34:29 PDT 2009,NO_QUERY,petehopkins,@sweetener looks healthy!  is it sweet?,Health,Positive
4,2014145165,Wed Jun 03 00:35:38 PDT 2009,NO_QUERY,bbvm,@MisterMiranda83 That's the old school jam right there ,Education,Positive
4,2014148620,Wed Jun 03 00:36:17 PDT 2009,NO_QUERY,lydiasui,morning everyone!  up bright and early but not at school due to my back! it really hurts like.,Education,Positive
4,2014157269,Wed Jun 03 00:37:54 PDT 2009,NO_QUERY,shanegibson,@salbrecht I might need some old-school html help tomorrow  You around?,Education,Positive
4,2014158219,Wed Jun 03 00:38:05 PDT 2009,NO_QUERY,JonGauthier,@erinhuggins &amp; @confusciosly  I guess that trip to Itay has totally turned her into a healthy good food nut now  But thats great though ,Health,Positive
4,2014178590,Wed Jun 03 00:41:48 PDT 2009,NO_QUERY,gthomaslynch,@gennellesmith hey congrats on sorting grad school.  my reco FWIW is not to live anywhere near York tho  downtown is 10x better. at least.,Education,Positive
4,2014188990,Wed Jun 03 00:43:48 PDT 2009,NO_QUERY,BBRRIITTTTYY,i hate exams but its good that we dont have to go to school until we have them  lol if that made sense at all,Education,Positive
4,2014190175,Wed Jun 03 00:44:02 PDT 2009,NO_QUERY,BertaWooster,"@AHisme hehe, how do you do it? school + always being online? ",Education,Positive
4,2014213898,Wed Jun 03 00:48:30 PDT 2009,NO_QUERY,cameronstewart,@cravenjade disclaimer on last tweet: i am not a qualified health professional - make up ur own mind ,Health,Positive
4,2014232542,Wed Jun 03 00:51:53 PDT 2009,NO_QUERY,Jessssie_x,Feel sorry for those in the History exam RIGHT now. Goodluck! I just got out of bed and only need to go to school for chemistry revision ,Education,Positive
4,2014253667,Wed Jun 03 00:55:58 PDT 2009,NO_QUERY,andrewquicho,is taking a short rest and will be back doing some homeworks and school government works. ,Education,Positive
4,2014254565,Wed Jun 03 00:56:08 PDT 2009,NO_QUERY,Emiloo,Going to school now. Ta'ra.  x,Education,Positive
4,2014263049,Wed Jun 03 00:57:48 PDT 2009,NO_QUERY,Bee_Inspired,Health is Wealth!!!!  ,Health,Positive
4,2014272377,Wed Jun 03 00:59:39 PDT 2009,NO_QUERY,whitter89,Looking at schools.. Know of any schools with good Business Management programs? ,Education,Positive
4,2014285532,Wed Jun 03 01:01:50 PDT 2009,NO_QUERY,Mum_of_Six,"Right off to pre-school !!  then Tescos, I'm such a lucky girl ",Education,Positive
4,2014285840,Wed Jun 03 01:01:53 PDT 2009,NO_QUERY,alyas94,"Talking to marianne, jeremy and niki. AKA cb, jesuit, and st. francis. haha hard to believe i talk to all these private school kids. ",Education,Positive
4,2014286681,Wed Jun 03 01:02:02 PDT 2009,NO_QUERY,allenyuarata,"A schoolmate was asked, if she could trade lives with somebody else, who would it be? Her answer--- Allen Yuarata. Now that's touching! ",Education,Positive
4,2014310475,Wed Jun 03 01:06:31 PDT 2009,NO_QUERY,sparklystarsx,no school today  but i have a 800m race instead uh ohh ... wish me luck!,Education,Positive
4,2014317127,Wed Jun 03 01:07:51 PDT 2009,NO_QUERY,DearJensen,I likened a kid at school to you today. Then I realised you were so much better. ,Education,Positive
4,2014318344,Wed Jun 03 01:08:06 PDT 2009,NO_QUERY,Hollywelch,@JadeeJonasss good luck with yours  we had to do french at our school. we couldnt choose :/ which sucks...,Education,Positive
4,2014319928,Wed Jun 03 01:08:24 PDT 2009,NO_QUERY,daath,is invoicing customers. Computer is busy. I guess I'll have to abuse my espresso machine then ,Abuse,Positive
4,2014337508,Wed Jun 03 01:11:48 PDT 2009,NO_QUERY,Samiradance24,"im ill, well no school  jehaa..but to be ill is a bad feeling",Education,Positive
4,2014349994,Wed Jun 03 01:14:17 PDT 2009,NO_QUERY,jason_2008,"@Moonchild66 morning chloe, how r u today? ",General Child Topic,Positive
4,2014370132,Wed Jun 03 01:18:17 PDT 2009,NO_QUERY,sensible,"@Kissmekayley considering in the US we pay a fortune  for healthcare, they should let the kiddies has as many stickers as they want ",Health,Positive
4,2014388633,Wed Jun 03 01:21:57 PDT 2009,NO_QUERY,kechil,@sickchild72 okies!ondaway mengusha ,General Child Topic,Positive
4,2014401139,Wed Jun 03 01:24:30 PDT 2009,NO_QUERY,triksi,a friend from graduate school just got promoted! this lucky girl gets to be based in bangkok for 2 years. gonna celebrate tonight! ,Education,Positive
4,2014411001,Wed Jun 03 01:26:25 PDT 2009,NO_QUERY,carriecc,I just read that peanut butter helps you lose weight. It makes you fuller so you won't eat unhealthy things.  Me likey!,Health,Positive
4,2014411254,Wed Jun 03 01:26:27 PDT 2009,NO_QUERY,jason_2008,"@Moonchild66 thats nice, im in obriens coffee shop sending emails and paying my catering ",General Child Topic,Positive
4,2014428703,Wed Jun 03 01:30:00 PDT 2009,NO_QUERY,CandyFlossKid,Going to the doctors after school  Need to get some new clothes and need sims 3 ,Education,Positive
4,2014432799,Wed Jun 03 01:30:41 PDT 2009,NO_QUERY,RANDOMFAiL,"in school, we doing some stupid weather work. Boel is a freak lol ",Education,Positive
4,2014442068,Wed Jun 03 01:32:35 PDT 2009,NO_QUERY,drealeemaywen,"Avacado's, I'm eating healthy ",Health,Positive
4,2014448510,Wed Jun 03 01:33:55 PDT 2009,NO_QUERY,mcfries,"@darkeyeskai you have healthy methods to destress! some ppl gorge on food, others drown their sorrows ",Health,Positive
4,2014452437,Wed Jun 03 01:34:42 PDT 2009,NO_QUERY,feketegy,Realized that multitasking is bad for my health ,Health,Positive
4,2014459565,Wed Jun 03 01:36:07 PDT 2009,NO_QUERY,jason_2008,@Moonchild66 sounds good! im hoping it will be sunny for the crossing  havent been ona  ferry for ages!,General Child Topic,Positive
4,2014468448,Wed Jun 03 01:37:55 PDT 2009,NO_QUERY,pixypage,"Nite!!!!!B happpy,b healthy,b safe and party n style. C ya n the mornin!xoxo-Britt ",Health,Positive
4,2014469948,Wed Jun 03 01:38:13 PDT 2009,NO_QUERY,NoTORIousTori,@Sunshineliron Waaaait! I had another friend from Israel in high school! Her name was Liron!! Ooohh!! ,Education,Positive
4,2014472478,Wed Jun 03 01:38:45 PDT 2009,NO_QUERY,jcecilie,"schoooool, looking forward to the school trip ",Education,Positive
4,2014479087,Wed Jun 03 01:40:06 PDT 2009,NO_QUERY,alexwilliamson,&quot;let the distance bring us together again&quot; Listening to Bright Eyes/Britt Daniels love child thanks to @rainnwilson ,General Child Topic,Positive
4,2014480353,Wed Jun 03 01:40:20 PDT 2009,NO_QUERY,wild_ting,"Application sent! Now the waiting begins  Come on Flinders Med school! Give me a place, please.",Education,Positive
4,2014481009,Wed Jun 03 01:40:28 PDT 2009,NO_QUERY,kechil,@sickchild72 okies..kimkin90@yahoo.com add k ,General Child Topic,Positive
4,2014490682,Wed Jun 03 01:42:27 PDT 2009,NO_QUERY,suddentwilight,@mojosanjay to remind u to get off ur ass in the pink of health  .. get well soon,Health,Positive
4,2014497453,Wed Jun 03 01:43:53 PDT 2009,NO_QUERY,hannahfaulkes,morning  wasn't feeling so great this morning so ended up going back to bed. but woke up a bit better so mums taking me into school.,Education,Positive
4,2014499180,Wed Jun 03 01:44:15 PDT 2009,NO_QUERY,niko1900,Portfolio showing at school today. Nice to have a bit of closure... ,Education,Positive
4,2014501073,Wed Jun 03 01:44:38 PDT 2009,NO_QUERY,SeeTheSunInMe,ouhyeaaaaaah..this was the last day of school!!!!!! the nightmare of this school year is over. !  .weee. god how i hate this school.. ,Education,Positive
4,2014511766,Wed Jun 03 01:46:45 PDT 2009,NO_QUERY,anna_17,No school to worry about today ,Education,Positive
